Name,Firm Name,Ticker,SecId,Inception Date,Morningstar Category,US Category Group,Share Class Type,Oldest Share Class,Inception Date of Fund's Oldest Share Class,Ticker of Fund's Oldest Share Class,Index Fund,Obsolete Date,Obsolete Type,Merged Into Security,Research Flagship Fund Name,Net Assets - Share Class (mo-end) USD,Fund Size Comprehensive (mo-end) USD,Total Ret % Rank Cat 3Y mo-end (mo-end),Morningstar Rating 3Y (mo-end),Morningstar Sustainability Rating (mo-end),Morningstar Analyst Rating (day-end),Morningstar Category Primary Benchmark,Total Return (3Y - mo-end),Alpha Total (excess return) (3Y - mo-end) Cat Curr,Beta Total (excess return) (3Y - mo-end) Cat Curr,Standard Deviation Total (3Y - mo-end) Cat Curr,Sharpe Ratio Total Morningstar (3Y - mo-end) Cat Curr
Allianz RCM All Alpha C,Allianz Funds,AZPCX,F00000LVZP,20110331,Market Neutral,Alternative,C,No,20110331,AZPIX,No,20120622,Liquidated,,,"42,479.0000000000","4,690,277.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Allianz RCM All Alpha D,Allianz Funds,AZPDX,F00000LVZN,20110331,Market Neutral,Alternative,D,No,20110331,AZPIX,No,20120622,Liquidated,,,"9,086.0000000000","4,690,277.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Allianz RCM All Alpha Institutional,Allianz Funds,AZPIX,F00000LVZL,20110331,Market Neutral,Alternative,Inst,Yes,20110331,AZPIX,No,20120622,Liquidated,,,"4,588,761.0000000000","4,690,277.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Allianz RCM All Alpha P,Allianz Funds,AZPPX,F00000LVZM,20110331,Market Neutral,Alternative,Other,No,20110331,AZPIX,No,20120622,Liquidated,,,"9,112.0000000000","4,690,277.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Marsico Emerging Markets,Marsico Investment Fund,MERGX,F00000JWG8,20101231,Diversified Emerging Mkts,International Equity,Other,Yes,20101231,MERGX,No,20120921,Liquidated,,,"4,671,890.0000000000","4,671,890.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Royce Technology Value Svc,Royce Investment Partners,RYTVX,FOUSA02USG,20011231,Technology,Sector Equity,S,Yes,20011231,RYTVX,No,20090430,Liquidated,,,"4,663,382.0000000000","4,663,382.0000000000",,2 Stars,,,MSCI ACWI NR USD,,,,,
GMO US Small/Mid Cap Growth III,GMO,GMSPX,FOUSA00G9M,19961231,Mid-Cap Growth,U.S. Equity,Inst,Yes,19961231,GMSPX,No,20120131,Liquidated,,,"4,614,216.0000000000","4,614,216.0000000000",31,3 Stars,,,S&P 500 TR USD,,,,,
HSBC Investor High Yield Fixed Inc A,HSBC,HSAHX,FOUSA05GE4,20051118,High Yield Bond,Taxable Bond,A,No,19000102,,No,20090330,Liquidated,,,"1,737,693.0000000000","4,600,993.0000000000",,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
HSBC Investor High Yield Fixed Inc B,HSBC,HSBHX,FOUSA05GE5,20051118,High Yield Bond,Taxable Bond,B,No,19000102,,No,20090330,Liquidated,,,"993,794.0000000000","4,600,993.0000000000",,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
HSBC Investor High Yield Fixed Inc C,HSBC,HSCHX,FOUSA05GE6,20051214,High Yield Bond,Taxable Bond,C,No,19000102,,No,20090330,Liquidated,,,"323,807.0000000000","4,600,993.0000000000",,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
HSBC Investor High Yield Fixed Inc I,HSBC,HSYHX,FOUSA05GE7,20051118,High Yield Bond,Taxable Bond,Inst,No,19000102,,No,20090330,Liquidated,,,"1,545,699.0000000000","4,600,993.0000000000",,3 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Federated MDT Mid Cap Growth A,Federated,QAMGX,FOUSA05CDP,20050915,Mid-Cap Growth,U.S. Equity,A,No,20050915,QIMGX,No,20100507,Liquidated,,,"986,045.0000000000","4,572,296.0000000000",73,2 Stars,,,S&P 500 TR USD,,,,,
Federated MDT Mid Cap Growth C,Federated,QCMGX,FOUSA05CDQ,20050915,Mid-Cap Growth,U.S. Equity,C,No,20050915,QIMGX,No,20100507,Liquidated,,,"589,495.0000000000","4,572,296.0000000000",79,2 Stars,,,S&P 500 TR USD,,,,,
Federated MDT Mid Cap Growth Inst,Federated,QIMGX,FOUSA05CDR,20050915,Mid-Cap Growth,U.S. Equity,Inst,Yes,20050915,QIMGX,No,20100507,Liquidated,,,"2,996,756.0000000000","4,572,296.0000000000",72,3 Stars,,,S&P 500 TR USD,,,,,
JPMorgan Enhanced Income Instl,JPMorgan,,FOUSA02VYL,20011130,Ultrashort Bond,Taxable Bond,Inst,Yes,20011130,,No,20090811,Liquidated,,,"4,569,986.0000000000","4,569,986.0000000000",97,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.5160000000"," -0.3020000000",,
Rochdale Mid/Small Value,Rochdale,RIMKX,FOUSA02SU3,19991231,Mid-Cap Blend,U.S. Equity,Other,Yes,19991231,RIMKX,No,20111228,Liquidated,,,"4,546,938.0000000000","4,546,938.0000000000",100,1 Star,,,S&P 500 TR USD,,,,,
GMO Short-Duration Investment III,GMO,GMSIX,FOUSA00L5M,19900418,Ultrashort Bond,Taxable Bond,Other,Yes,19900418,GMSIX,No,20120830,Liquidated,,,"4,537,135.0000000000","4,537,135.0000000000",11,4 Stars,,,BBgBarc US Agg Bond TR USD,,3.1560000000,0.0490000000,,
Free Enterprise Action,Coventry,FEAOX,FOUSA05HUQ,20050301,Large Blend,U.S. Equity,Other,Yes,20050301,FEAOX,No,20090717,Merged,Kimberlite Fl Rt Fincl Svcs Cptl,,"4,536,663.0000000000","4,536,663.0000000000",70,3 Stars,,,S&P 500 TR USD,,,,,
ASTON/Veredus Select Growth I,Aston,AVISX,FOUSA05IHK,20060911,Large Growth,U.S. Equity,Inst,No,20011231,AVSGX,No,20130130,Liquidated,,,"1,081,851.0000000000","4,516,227.0000000000",99,1 Star,,,S&P 500 TR USD,,,,,
ASTON/Veredus Select Growth N,Aston,AVSGX,FOUSA02UNW,20011231,Large Growth,U.S. Equity,N,Yes,20011231,AVSGX,No,20130130,Liquidated,,,"3,434,376.0000000000","4,516,227.0000000000",99,1 Star,,,S&P 500 TR USD,,,,,
William Blair Tax-Managed Growth I,William Blair,,FOUSA00HHF,19991227,Large Growth,U.S. Equity,Inst,Yes,19991227,,No,20090320,Liquidated,,,"4,186,197.0000000000","4,513,061.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
William Blair Tax-Managed Growth N,William Blair,,FOUSA00GKN,19991227,Large Growth,U.S. Equity,N,No,19991227,,No,20090320,Liquidated,,,"326,864.0000000000","4,513,061.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Corverus Strategic Equity I,Corverus,CVSEX,FOUSA06TYG,20080619,Large Blend,U.S. Equity,Inst,Yes,20080619,CVSEX,No,20120719,Liquidated,,,"4,508,079.0000000000","4,508,079.0000000000",65,3 Stars,,,S&P 500 TR USD,,,,,
Niemann Tactical Return A,Niemann,NCMTX,F000005NXU,20100329,Allocation--50% to 70% Equity,Allocation,A,Yes,20100329,NCMTX,No,20130222,Liquidated,,,"1,429,011.0000000000","4,503,742.0000000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Niemann Tactical Return C,Niemann,NCMCX,F000005NXV,20100329,Allocation--50% to 70% Equity,Allocation,C,No,20100329,NCMTX,No,20130222,Liquidated,,,"3,074,731.0000000000","4,503,742.0000000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
JHancock3 Classic Value Mega Cap A,John Hancock,JMEAX,FOUSA06BBZ,20070301,Large Value,U.S. Equity,A,No,20070301,JMEIX,No,20110819,Liquidated,,,"3,546,011.0000000000","4,496,934.0000000000",58,1 Star,,,S&P 500 TR USD,,,,,
JHancock3 Classic Value Mega Cap B,John Hancock,JMEBX,FOUSA06BC0,20070301,Large Value,U.S. Equity,B,No,20070301,JMEIX,No,20110819,Liquidated,,,"223,285.0000000000","4,496,934.0000000000",68,1 Star,,,S&P 500 TR USD,,,,,
JHancock3 Classic Value Mega Cap C,John Hancock,JMECX,FOUSA06BC1,20070301,Large Value,U.S. Equity,C,No,20070301,JMEIX,No,20110819,Liquidated,,,"424,867.0000000000","4,496,934.0000000000",69,1 Star,,,S&P 500 TR USD,,,,,
JHancock3 Classic Value Mega Cap I,John Hancock,JMEIX,FOUSA06BC3,20070301,Large Value,U.S. Equity,Inst,Yes,20070301,JMEIX,No,20110819,Liquidated,,,"302,771.0000000000","4,496,934.0000000000",49,2 Stars,,,S&P 500 TR USD,,,,,
JHancock3 Classic Value Mega Cap R1,John Hancock,,FOUSA06BC4,20070301,Large Value,U.S. Equity,Retirement,No,20070301,JMEIX,No,20090821,Merged,JHancock3 Classic Value Mega Cap A,,"56,586.0000000000","4,496,934.0000000000",,,,,S&P 500 TR USD,,,,,
Pear Tree Columbia Micro Cap Instl,Pear Tree Funds,MICRX,F00000MPJK,20110908,Small Blend,U.S. Equity,Inst,Yes,20110908,MICRX,No,20121220,Liquidated,,,"1,348,134.0000000000","4,490,758.0000000000",,,,,S&P 500 TR USD,,,,,
Pear Tree Columbia Micro Cap Ordinary,Pear Tree Funds,PTMFX,F00000MPJL,20110908,Small Blend,U.S. Equity,Other,No,20110908,MICRX,No,20121220,Liquidated,,,"3,142,624.0000000000","4,490,758.0000000000",,,,,S&P 500 TR USD,,,,,
SPARX Asia Pacific Equity Income,Hennessy,,FOUSA06IH9,20070831,Pacific/Asia ex-Japan Stk,International Equity,No Load,Yes,20070831,,No,20090915,Liquidated,,,"4,467,159.0000000000","4,467,159.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Wilmington Fdmntlly Weighted Sm Compy A,Wilmington Mutual Funds,WSFAX,FOUSA05XOB,20061218,Small Value,U.S. Equity,A,No,20061218,WSFIX,No,20081017,Liquidated,,,"8,304.0000000000","4,465,657.0000000000",,,,,S&P 500 TR USD,,,,,
Wilmington Fdmntlly Weighted Sm Compy I,Wilmington Mutual Funds,WSFIX,FOUSA05XOC,20061218,Small Value,U.S. Equity,Inst,Yes,20061218,WSFIX,No,20081017,Liquidated,,,"4,457,353.0000000000","4,465,657.0000000000",,,,,S&P 500 TR USD,,,,,
Cohen & Steers European Realty A,Cohen & Steers,EURAX,FOUSA06C3C,20070413,Global Real Estate,Sector Equity,A,No,20070413,,No,20090918,Merged,Cohen & Steers International Realty A,,"1,290,514.0000000000","4,457,624.0000000000",,,,,MSCI ACWI NR USD,,,,,
Cohen & Steers European Realty C,Cohen & Steers,EURCX,FOUSA06C3D,20070413,Global Real Estate,Sector Equity,C,No,20070413,,No,20090918,Merged,Cohen & Steers International Realty C,,"993,333.0000000000","4,457,624.0000000000",,,,,MSCI ACWI NR USD,,,,,
Cohen & Steers European Realty I,Cohen & Steers,,FOUSA06C3E,20070413,Global Real Estate,Sector Equity,Inst,Yes,20070413,,No,20090918,Merged,Cohen & Steers International Realty I,,"2,173,777.0000000000","4,457,624.0000000000",,,,,MSCI ACWI NR USD,,,,,
Van Kampen Disciplined Small Cap Value A,Van Kampen Asset Management,VKDAX,FOUSA06091,20070330,Small Value,U.S. Equity,A,No,20070330,VKDIX,No,20080919,Liquidated,,,"1,279,017.0000000000","4,430,542.0000000000",,,,,S&P 500 TR USD,,,,,
Van Kampen Disciplined Small Cap Value B,Van Kampen Asset Management,VKDBX,FOUSA06092,20070330,Small Value,U.S. Equity,B,No,20070330,VKDIX,No,20080919,Liquidated,,,"1,072,483.0000000000","4,430,542.0000000000",,,,,S&P 500 TR USD,,,,,
Van Kampen Disciplined Small Cap Value C,Van Kampen Asset Management,VKDCX,FOUSA06093,20070330,Small Value,U.S. Equity,C,No,20070330,VKDIX,No,20080919,Liquidated,,,"1,077,814.0000000000","4,430,542.0000000000",,,,,S&P 500 TR USD,,,,,
Van Kampen Disciplined Small Cap Value I,Van Kampen Asset Management,VKDIX,FOUSA06094,20070330,Small Value,U.S. Equity,Inst,Yes,20070330,VKDIX,No,20080919,Liquidated,,,"1,001,228.0000000000","4,430,542.0000000000",,,,,S&P 500 TR USD,,,,,
Aston/Resolution Global Equity N,Aston,,FOUSA06IAA,20070810,World Large Stock,International Equity,N,Yes,20070810,,No,20080221,Liquidated,,,"4,416,936.0000000000","4,416,936.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Bryce Capital Value,Bryce Funds,BCFVX,FOUSA05AOM,20040914,Mid-Cap Growth,U.S. Equity,No Load,Yes,20040914,BCFVX,No,20101210,Merged,Dblaine A,,"4,391,851.0000000000","4,391,851.0000000000",99,1 Star,,,S&P 500 TR USD,,,,,
Shelton California Insured Intermediate,Shelton Capital Management,CATFX,FOUSA00CN7,19921020,Muni Single State Short,Municipal Bond,Other,Yes,19921020,CATFX,No,20130315,Liquidated,,,"4,352,616.0000000000","4,352,616.0000000000",80,2 Stars,,,BBgBarc Municipal TR USD,,,,,
Morgan Stanley Diversified Lg Cap Eq A,Morgan Stanley,,FOUSA06LS7,20071009,Large Blend,U.S. Equity,A,No,20071009,,No,20080527,Liquidated,,,"86,911.0000000000","4,348,517.0000000000",,,,,S&P 500 TR USD,,,,,
Morgan Stanley Diversified Lg Cap Eq B,Morgan Stanley,,FOUSA06LS8,20071009,Large Blend,U.S. Equity,B,No,20071009,,No,20080527,Liquidated,,,"86,937.0000000000","4,348,517.0000000000",,,,,S&P 500 TR USD,,,,,
Morgan Stanley Diversified Lg Cap Eq C,Morgan Stanley,,FOUSA06LS9,20071009,Large Blend,U.S. Equity,C,No,20071009,,No,20080527,Liquidated,,,"86,711.0000000000","4,348,517.0000000000",,,,,S&P 500 TR USD,,,,,
Morgan Stanley Diversified Lg Cap Eq I,Morgan Stanley,,FOUSA06LSA,20071009,Large Blend,U.S. Equity,Inst,Yes,20071009,,No,20080527,Liquidated,,,"4,087,958.0000000000","4,348,517.0000000000",,,,,S&P 500 TR USD,,,,,
Church Capital Value Trust Ad,Church Capital Investment Trust,CVLAX,FOUSA05GQG,20060119,Large Blend,U.S. Equity,Adv,Yes,20060119,CVLAX,No,20090325,Liquidated,,,"4,332,976.0000000000","4,332,976.0000000000",,5 Stars,,,S&P 500 TR USD,,,,,
Mellon Capital Micro Cap,Dreyfus,SMEMX,FOUSA05I0Y,20060428,Small Blend,U.S. Equity,No Load,Yes,20060428,SMEMX,No,20080930,Liquidated,,,"4,322,530.0000000000","4,322,530.0000000000",,,,,S&P 500 TR USD,,,,,
Allianz NACM Global Equity 130/30 A,Allianz Funds,,FOUSA06VTF,20080715,Large Growth,U.S. Equity,A,No,20080715,,No,20100330,Liquidated,,,"94,148.0000000000","4,314,208.0000000000",,,,,S&P 500 TR USD,,,,,
Allianz NACM Global Equity 130/30 C,Allianz Funds,,FOUSA06VTE,20080715,Large Growth,U.S. Equity,C,No,20080715,,No,20100330,Liquidated,,,"17,316.0000000000","4,314,208.0000000000",,,,,S&P 500 TR USD,,,,,
Allianz NACM Global Equity 130/30 D,Allianz Funds,,FOUSA06VTJ,20080715,Large Growth,U.S. Equity,D,No,20080715,,No,20100330,Liquidated,,,"8,320.0000000000","4,314,208.0000000000",,,,,S&P 500 TR USD,,,,,
Allianz NACM Global Equity 130/30 Inst,Allianz Funds,,FOUSA06VTK,20080715,Large Growth,U.S. Equity,Inst,Yes,20080715,,No,20100330,Liquidated,,,"4,186,066.0000000000","4,314,208.0000000000",,,,,S&P 500 TR USD,,,,,
Allianz NACM Global Equity 130/30 P,Allianz Funds,,FOUSA06VTM,20080715,Large Growth,U.S. Equity,Other,No,20080715,,No,20100330,Liquidated,,,"8,358.0000000000","4,314,208.0000000000",,,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr A,American Century Investments,MAGAX,FOUSA00IMI,19970331,Mid-Cap Growth,U.S. Equity,A,Yes,19970331,MAGAX,No,20090227,Liquidated,,,"2,972,903.0000000000","4,291,599.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr B,American Century Investments,MAGHX,FOUSA00GD0,19970331,Mid-Cap Growth,U.S. Equity,B,No,19970331,MAGAX,No,20090227,Liquidated,,,"811,370.0000000000","4,291,599.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr C,American Century Investments,ACMLX,FOUSA05GAS,20060403,Mid-Cap Growth,U.S. Equity,C,No,19970331,MAGAX,No,20090227,Liquidated,,,"17,572.0000000000","4,291,599.0000000000",,,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr Ins,American Century Investments,,FOUSA05GAP,20060403,Mid-Cap Growth,U.S. Equity,Inst,No,19970331,MAGAX,No,20090227,Liquidated,,,"15,364.0000000000","4,291,599.0000000000",,,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr Inv,American Century Investments,ACOVX,FOUSA05GAO,20060403,Mid-Cap Growth,U.S. Equity,Inv,No,19970331,MAGAX,No,20090227,Liquidated,,,"433,638.0000000000","4,291,599.0000000000",,,,,S&P 500 TR USD,,,,,
American Century Mason St Mid Cap Gr R,American Century Investments,ACMRX,FOUSA05GAT,20060403,Mid-Cap Growth,U.S. Equity,Retirement,No,19970331,MAGAX,No,20090227,Liquidated,,,"40,752.0000000000","4,291,599.0000000000",,,,,S&P 500 TR USD,,,,,
Rydex SGI Global Inst,Rydex Funds,SGOLX,FOUSA06V86,20080711,World Large Stock,International Equity,Inst,Yes,20080711,SGOLX,No,20110428,Liquidated,,,"4,287,934.0000000000","4,287,934.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Direxion NASDAQ-100 Bull 1.25x Inv,Direxion Funds,POTCX,FOUSA00IR9,19971020,Large Growth,U.S. Equity,Inv,Yes,19971020,POTCX,No,20081114,Liquidated,,,"4,268,444.0000000000","4,268,444.0000000000",,1 Star,,,S&P 500 TR USD,,,,,
Legg Mason Mgr Sel Lg Cp Val I,Legg Mason,LGRIX,F0000045P2,20091201,Large Value,U.S. Equity,Inst,Yes,20091201,LGRIX,No,20120229,Liquidated,,,"4,268,214.0000000000","4,268,214.0000000000",,,,,S&P 500 TR USD,,,,,
RiverPark Small Cap Growth Institutional,RiverPark Funds,RPSZX,F00000J46S,20100930,Small Growth,U.S. Equity,Inst,Yes,20100930,RPSZX,No,20130125,Liquidated,,,"3,538,176.0000000000","4,261,492.0000000000",,,,,S&P 500 TR USD,,,,,
RiverPark Small Cap Growth Retail,RiverPark Funds,RPSFX,F00000J46R,20100930,Small Growth,U.S. Equity,Adv,No,20100930,RPSZX,No,20130125,Liquidated,,,"723,316.0000000000","4,261,492.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities A,Aberdeen,GCRAX,FOUSA05IP0,20060929,Small Blend,U.S. Equity,A,No,20060929,GCEIX,No,20090123,Liquidated,,,"664,405.0000000000","4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities B,Aberdeen,GCRBX,FOUSA05IP1,20060929,Small Blend,U.S. Equity,B,No,20060929,GCEIX,No,20090123,Liquidated,,,"34,676.0000000000","4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities C,Aberdeen,GCRCX,FOUSA05IP2,20060929,Small Blend,U.S. Equity,C,No,20060929,GCEIX,No,20090123,Liquidated,,,"447,086.0000000000","4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities I/S,Aberdeen,GCRSX,FOUSA05IP4,20060929,Small Blend,U.S. Equity,Other,No,20060929,GCEIX,No,20090123,Liquidated,,,620.0000000000,"4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities Inst,Aberdeen,GCEIX,FOUSA05IP5,20060929,Small Blend,U.S. Equity,Inst,Yes,20060929,GCEIX,No,20090123,Liquidated,,,"3,103,999.0000000000","4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Aberdeen Small Cap Opportunities R,Aberdeen,GCRRX,FOUSA05IP3,20060929,Small Blend,U.S. Equity,Retirement,No,20060929,GCEIX,No,20090123,Liquidated,,,612.0000000000,"4,251,398.0000000000",,,,,S&P 500 TR USD,,,,,
Neuberger Berman Global Real Estate A,Neuberger Berman,,FOUSA06SIO,20080501,Global Real Estate,Sector Equity,A,No,20071002,NBGLX,No,20090129,Liquidated,,,"2,226,409.0000000000","4,251,398.0000000000",,,,,MSCI ACWI NR USD,,,,,
Neuberger Berman Global Real Estate C,Neuberger Berman,,FOUSA06SIP,20080501,Global Real Estate,Sector Equity,C,No,20071002,NBGLX,No,20090129,Liquidated,,,"48,164.0000000000","4,251,398.0000000000",,,,,MSCI ACWI NR USD,,,,,
Neuberger Berman Global Real Estate I,Neuberger Berman,NBGLX,FOUSA06JBB,20071002,Global Real Estate,Sector Equity,Inst,Yes,20071002,NBGLX,No,20090129,Liquidated,,,"1,976,825.0000000000","4,251,398.0000000000",,,,,MSCI ACWI NR USD,,,,,
Neuberger Berman Global Real Estate Tr,Neuberger Berman,,FOUSA06JBC,20071002,Global Real Estate,Sector Equity,Other,No,20071002,NBGLX,No,20080711,Merged,Neuberger Berman Global Real Estate A,,"3,895,724.0000000000","4,251,398.0000000000",,,,,MSCI ACWI NR USD,,,,,
CNI Charter Large Cap Gr Eq Servicing,City National Rochdale,CNGIX,FOUSA0070H,20000114,Large Growth,U.S. Equity,Inst,Yes,20000114,CNGIX,No,20130103,Liquidated,,,"459,902.0000000000","4,245,495.0000000000",80,2 Stars,,,S&P 500 TR USD,,,,,
CNI Charter Large Cap Growth Eq N,City National Rochdale,CLEAX,FOUSA02TV5,20000328,Large Growth,U.S. Equity,N,No,20000114,CNGIX,No,20130103,Liquidated,,,"3,785,593.0000000000","4,245,495.0000000000",83,2 Stars,,,S&P 500 TR USD,,,,,
JPMorgan Strategic Small Cap Value A,JPMorgan,JPMAX,FOUSA05H34,20060228,Small Blend,U.S. Equity,A,No,20060228,JPMSX,No,20091130,Liquidated,,,"520,145.0000000000","4,205,719.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
JPMorgan Strategic Small Cap Value C,JPMorgan,JPMCX,FOUSA05H35,20060228,Small Blend,U.S. Equity,C,No,20060228,JPMSX,No,20091130,Liquidated,,,"453,967.0000000000","4,205,719.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
JPMorgan Strategic Small Cap Value R5,JPMorgan,JPMRX,FOUSA06ICW,20070731,Small Blend,U.S. Equity,Retirement,No,20060228,JPMSX,No,20091130,Liquidated,,,"65,745.0000000000","4,205,719.0000000000",,,,,S&P 500 TR USD,,,,,
JPMorgan Strategic Small Cap Value Sel,JPMorgan,JPMSX,FOUSA05H36,20060228,Small Blend,U.S. Equity,Other,Yes,20060228,JPMSX,No,20091130,Liquidated,,,"3,165,862.0000000000","4,205,719.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Van Kampen O'Shaughnessy Global A,Van Kampen Asset Management,VOGAX,FOUSA08P48,20090430,World Large Stock,International Equity,A,No,20090430,VOGIX,No,20100122,Liquidated,,,"362,043.0000000000","4,195,121.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Global B,Van Kampen Asset Management,VOGBX,FOUSA08P49,20090430,World Large Stock,International Equity,B,No,20090430,VOGIX,No,20100122,Liquidated,,,"155,314.0000000000","4,195,121.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Global C,Van Kampen Asset Management,VOGCX,FOUSA08P4A,20090430,World Large Stock,International Equity,C,No,20090430,VOGIX,No,20100122,Liquidated,,,"135,971.0000000000","4,195,121.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Global I,Van Kampen Asset Management,VOGIX,FOUSA08P4B,20090430,World Large Stock,International Equity,Inst,Yes,20090430,VOGIX,No,20100122,Liquidated,,,"3,416,435.0000000000","4,195,121.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Global R,Van Kampen Asset Management,VOGRX,FOUSA08P4C,20090430,World Large Stock,International Equity,Retirement,No,20090430,VOGIX,No,20100122,Liquidated,,,"125,358.0000000000","4,195,121.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Dreyfus Global Absolute Return T,Dreyfus,DGATX,FOUSA06NU5,20071218,Multialternative,Alternative,T,No,20071218,DGPAX,No,20090204,Merged,Dreyfus Global Absolute Return A,,"641,499.0000000000","4,174,886.0000000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
American Indep Intl Bond Instl,American Independence,FFIFX,FOUSA00E5O,19960509,World Bond,Taxable Bond,Inst,Yes,19960509,FFIFX,No,20101011,Liquidated,,,"4,145,302.0000000000","4,145,302.0000000000",41,3 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
FFTW International Inv,American Independence,FNIFX,FOUSA05GHY,20051209,World Bond,Taxable Bond,Inv,No,19960509,FFIFX,No,20090108,Junk,,,,"4,145,302.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Van Kampen O'Shaughnessy Intl A,Van Kampen Asset Management,VOIAX,FOUSA08P4D,20090430,Foreign Large Blend,International Equity,A,No,20090430,VOIIX,No,20100122,Liquidated,,,"375,732.0000000000","4,113,397.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Intl B,Van Kampen Asset Management,VOIBX,FOUSA08P4E,20090430,Foreign Large Blend,International Equity,B,No,20090430,VOIIX,No,20100122,Liquidated,,,"168,055.0000000000","4,113,397.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Intl C,Van Kampen Asset Management,VOICX,FOUSA08P4F,20090430,Foreign Large Blend,International Equity,C,No,20090430,VOIIX,No,20100122,Liquidated,,,"132,198.0000000000","4,113,397.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Intl I,Van Kampen Asset Management,VOIIX,FOUSA08P4G,20090430,Foreign Large Blend,International Equity,Inst,Yes,20090430,VOIIX,No,20100122,Liquidated,,,"3,315,023.0000000000","4,113,397.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen O'Shaughnessy Intl R,Van Kampen Asset Management,VOIRX,FOUSA08P4H,20090430,Foreign Large Blend,International Equity,Retirement,No,20090430,VOIIX,No,20100122,Liquidated,,,"122,389.0000000000","4,113,397.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
TCW Balanced I,TCW,TGBIX,FOUSA05IBN,20060901,Allocation--50% to 70% Equity,Allocation,Inst,Yes,20060901,TGBIX,No,20100930,Liquidated,,,"9,896.0000000000","4,097,061.0000000000",,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
TCW Balanced N,TCW,TGBNX,FOUSA06AFY,20060901,Allocation--50% to 70% Equity,Allocation,N,No,20060901,TGBIX,No,20100930,Liquidated,,,"4,087,165.0000000000","4,097,061.0000000000",,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
